Date,Close
2023-04-27,299.01629638671875
2023-04-28,301.3999938964844
2023-05-01,299.7323608398437
2023-05-02,299.5852355957031
2023-05-03,298.5945129394531
2023-05-04,299.5852355957031
2023-05-05,304.72528076171875
2023-05-08,302.7634582519531
2023-05-09,301.1449584960937
2023-05-10,306.3536376953125
2023-05-11,304.19561767578125
2023-05-12,303.07733154296875
2023-05-15,303.5579528808594
2023-05-16,305.7944641113281
2023-05-17,308.6847229003906
2023-05-18,313.1282043457031
2023-05-19,312.9512939453125
2023-05-22,315.74322509765625
2023-05-23,309.9234619140625
2023-05-24,308.5372314453125
2023-05-25,320.4029235839844
2023-05-26,327.2549743652344
2023-05-30,325.6034240722656
2023-05-31,322.8311462402344
2023-06-01,326.9501953125
2023-06-02,329.72247314453125
2023-06-05,330.2533569335937
2023-06-06,328.0315856933594
2023-06-07,317.906005859375
2023-06-08,319.7541198730469
2023-06-09,321.2582702636719
2023-06-12,326.2325744628906
2023-06-13,328.6312866210937
2023-06-14,331.629638671875
2023-06-15,342.20751953125
2023-06-16,336.5351867675781
2023-06-20,332.3276672363281
2023-06-21,327.9136047363281
2023-06-22,333.95953369140625
2023-06-23,329.3489074707031
2023-06-26,323.03759765625
2023-06-27,328.9065246582031
2023-06-28,330.16485595703125
2023-06-29,329.3783874511719
2023-06-30,334.7754821777344
2023-07-03,332.2686767578125
2023-07-05,332.4259338378906
2023-07-06,335.4931030273437
2023-07-07,331.5116577148437
2023-07-10,326.2128601074219
2023-07-11,326.84210205078125
2023-07-12,331.4920654296875
2023-07-13,336.859619140625
2023-07-14,339.3959045410156
2023-07-17,339.8776550292969
2023-07-18,353.4047241210937
2023-07-19,349.0693359375
2023-07-20,340.9983215332031
2023-07-21,337.9508056640625
2023-07-24,339.2680969238281
2023-07-25,345.03875732421875
2023-07-26,332.0523681640625
2023-07-27,325.1216735839844
2023-07-28,332.6422119140625
2023-07-31,330.233642578125
2023-08-01,330.6465759277344
2023-08-02,321.9561767578125
2023-08-03,321.1304016113281
2023-08-04,322.2314758300781
2023-08-07,324.52203369140625
2023-08-08,320.5307312011719
2023-08-09,316.77545166015625
2023-08-10,317.4635314941406
2023-08-11,315.5760803222656
2023-08-14,318.5548095703125
2023-08-15,316.41168212890625
2023-08-16,315.643310546875
2023-08-17,312.175537109375
2023-08-18,311.781494140625
2023-08-21,317.101318359375
2023-08-22,317.67266845703125
2023-08-23,322.145263671875
2023-08-24,315.2196350097656
2023-08-25,318.1849670410156
2023-08-28,318.894287109375
2023-08-29,323.5343322753906
2023-08-30,323.90875244140625
2023-08-31,322.8940124511719
2023-09-01,323.7806396484375
2023-09-05,328.5980834960937
2023-09-06,327.93798828125
2023-09-07,325.0120849609375
2023-09-08,329.307373046875
2023-09-11,332.9228820800781
2023-09-12,326.844482421875
2023-09-13,331.07080078125
2023-09-14,333.67156982421875
2023-09-15,325.3175048828125
2023-09-18,324.1747131347656
2023-09-19,323.7707824707031
2023-09-20,316.0077819824219
2023-09-21,314.7861633300781
2023-09-22,312.3035888671875
2023-09-25,312.82574462890625
2023-09-26,307.5058898925781
2023-09-27,308.146240234375
2023-09-28,308.9836730957031
2023-09-29,311.06231689453125
2023-10-02,317.02252197265625
2023-10-03,308.7373352050781
2023-10-04,314.2247009277344
2023-10-05,314.61871337890625
2023-10-06,322.4014587402344
2023-10-09,324.9234313964844
2023-10-10,323.5146484375
2023-10-11,327.48486328125
2023-10-12,326.2434997558594
2023-10-13,322.864501953125
2023-10-16,327.7015686035156
2023-10-17,327.13018798828125
2023-10-18,325.2091369628906
2023-10-19,326.4011535644531
2023-10-20,321.8201904296875
2023-10-23,324.4308776855469
2023-10-24,325.6228332519531
2023-10-25,335.6123962402344
2023-10-26,323.0220947265625
2023-10-27,324.9135437011719
2023-10-30,332.3022155761719
2023-10-31,333.0903625488281
2023-11-01,340.9321594238281
2023-11-02,343.1488037109375
2023-11-03,347.5622253417969
2023-11-06,351.23687744140625
2023-11-07,355.1775207519531
2023-11-08,357.8078308105469
2023-11-09,355.3351135253906
2023-11-10,364.1818237304688
2023-11-13,361.2362060546875
2023-11-14,364.7729187011719
2023-11-15,364.9209899902344
2023-11-16,371.3374633789063
2023-11-17,365.0986633300781
2023-11-20,372.5911865234375
2023-11-21,368.2773132324219
2023-11-22,372.9958190917969
2023-11-24,372.5812683105469
2023-11-27,373.74615478515625
2023-11-28,377.7835693359375
2023-11-29,373.9830322265625
2023-11-30,374.0422058105469
2023-12-01,369.6988220214844
2023-12-04,364.3977661132813
2023-12-05,367.73431396484375
2023-12-06,364.0621337890625
2023-12-07,366.1845703125
2023-12-08,369.42236328125
2023-12-11,366.5299987792969
2023-12-12,369.5704345703125
2023-12-13,369.56060791015625
2023-12-14,361.22900390625
2023-12-15,365.9673461914063
2023-12-18,367.8626708984375
2023-12-19,368.46484375
2023-12-20,365.8587341308594
2023-12-21,368.74127197265625
2023-12-22,369.7678527832031
2023-12-26,369.8468627929688
2023-12-27,369.2644958496094
2023-12-28,370.45892333984375
2023-12-29,371.2091369628906
2024-01-02,366.1055908203125
2024-01-03,365.8389587402344
2024-01-04,363.2131958007813
2024-01-05,363.025634765625
2024-01-08,369.87646484375
2024-01-09,370.96234130859375
2024-01-10,377.8526306152344
2024-01-11,379.6887817382813
2024-01-12,383.4794616699219
2024-01-16,385.25634765625
2024-01-17,384.4666137695313
2024-01-18,388.81005859375
2024-01-19,393.5484313964844
2024-01-22,391.4161987304688
2024-01-23,393.77545166015625
2024-01-24,397.3884582519531
2024-01-25,399.6687316894531
2024-01-26,398.7408142089844
2024-01-29,404.4564514160156
2024-01-30,403.3409423828125
2024-01-31,392.4723815917969
2024-02-01,398.5927429199219
2024-02-02,405.9371948242188
2024-02-05,400.438720703125
2024-02-06,400.2807922363281
2024-02-07,408.7308654785156
2024-02-08,408.7900390625
2024-02-09,415.1473083496094
2024-02-12,409.9253234863281
2024-02-13,401.1001281738281
2024-02-14,404.9769287109375
2024-02-15,402.0791931152344
2024-02-16,399.6067810058594
2024-02-20,398.3507690429688
2024-02-21,397.7474670410156
2024-02-22,407.1131286621094
2024-02-23,405.8175354003906
2024-02-26,403.0484313964844
2024-02-27,402.9890747070313
2024-02-28,403.2264709472656
2024-02-29,409.0812072753906
2024-03-01,410.9206848144531
2024-03-04,410.3471374511719
2024-03-05,398.2123107910156
2024-03-06,397.6585388183594
2024-03-07,404.6308288574219
2024-03-08,401.7429809570313
2024-03-11,400.0617065429688
2024-03-12,410.7030944824219
2024-03-13,410.5250854492188
2024-03-14,420.5335693359375
2024-03-15,411.8305358886719
2024-03-18,412.7206115722656
2024-03-19,416.7655944824219
2024-03-20,420.54345703125
2024-03-21,424.6378173828125
2024-03-22,424.0148010253906
2024-03-25,418.1995849609375
2024-03-26,417.00286865234375
2024-03-27,416.7853088378906
2024-03-28,416.0831909179688
2024-04-01,419.8908081054688
2024-04-02,416.7952575683594
2024-04-03,415.8161010742188
2024-04-04,413.27447509765625
2024-04-05,420.8302917480469
2024-04-08,419.9104614257813
2024-04-09,421.5819091796875
2024-04-10,418.5951843261719
2024-04-11,423.2136535644531
2024-04-12,417.2501831054688
2024-04-15,409.0812072753906
2024-04-16,410.0108337402344
2024-04-17,407.3010559082031
2024-04-18,399.814453125
2024-04-19,394.7212219238281
2024-04-22,396.54095458984375
2024-04-23,403.07806396484375
2024-04-24,404.5516662597656
2024-04-25,394.6421203613281
2024-04-26,401.8418884277344
2024-04-29,397.8166809082031
2024-04-30,385.0390930175781
2024-05-01,390.5872802734375
2024-05-02,393.455322265625
2024-05-03,402.1781311035156
2024-05-06,408.9822998046875
2024-05-07,404.8285827636719
2024-05-08,406.0153503417969
2024-05-09,407.77581787109375
2024-05-10,410.1690673828125
2024-05-13,409.1603088378906
2024-05-14,411.9690246582031
2024-05-15,419.171875
2024-05-16,417.1011352539063
2024-05-17,416.3283386230469
2024-05-20,421.4109802246094
2024-05-21,425.0768127441406
2024-05-22,426.5430908203125
2024-05-23,423.0556335449219
2024-05-24,426.18646240234375
2024-05-28,426.344970703125
2024-05-29,425.2056274414063
2024-05-30,410.8395385742188
2024-05-31,411.2952880859375
2024-06-03,409.7001647949219
2024-06-04,412.22662353515625
2024-06-05,420.09326171875
2024-06-06,420.59857177734375
2024-06-07,419.9347534179688
2024-06-10,423.9175720214844
2024-06-11,428.6831970214844
2024-06-12,436.98577880859375
2024-06-13,437.5009460449219
2024-06-14,438.4818115234375
2024-06-17,444.2282409667969
2024-06-18,442.2170104980469
2024-06-20,441.58294677734375
2024-06-21,445.6252136230469
2024-06-24,443.5347595214844
2024-06-25,446.784423828125
2024-06-26,447.9832763671875
2024-06-27,448.6668701171875
2024-06-28,442.82135009765625
2024-07-01,452.5110473632813
2024-07-02,455.0374450683594
2024-07-03,456.513671875
2024-07-05,463.240966796875
2024-07-08,461.9331970214844
2024-07-09,455.2950744628906
2024-07-10,461.9430541992188
2024-07-11,450.4998168945313
2024-07-12,449.3603515625
2024-07-15,449.7666015625
2024-07-16,445.36761474609375
2024-07-17,439.4230346679688
2024-07-18,436.3021545410156
2024-07-19,433.072265625
2024-07-22,438.848388671875
2024-07-23,440.7407836914063
2024-07-24,424.9380798339844
2024-07-25,414.5351257324219
2024-07-26,421.3416137695313
2024-07-29,422.78814697265625
2024-07-30,419.0133666992188
2024-07-31,414.4855651855469
2024-08-01,413.2569885253906
2024-08-02,404.7166442871094
2024-08-05,391.4998779296875
2024-08-06,395.9186706542969
2024-08-07,394.7495727539063
2024-08-08,398.9702453613281
2024-08-09,402.2694396972656
2024-08-12,403.0521545410156
2024-08-13,410.1856384277344
2024-08-14,413.0093078613281
2024-08-15,417.89263916015625
2024-08-16,415.3517150878906
2024-08-19,418.388916015625
2024-08-20,421.6345825195313
2024-08-21,420.9795227050781
2024-08-22,412.4534606933594
2024-08-23,413.6842346191406
2024-08-26,410.4088439941406
2024-08-27,410.7562255859375
2024-08-28,407.5403442382813
2024-08-29,410.0415954589844
2024-08-30,414.03167724609375
2024-09-03,406.3890380859375
2024-09-04,405.8530578613281
2024-09-05,405.3468627929688
2024-09-06,398.7067260742188
2024-09-09,402.6967468261719
2024-09-10,411.1135559082031
2024-09-11,419.8876953125
2024-09-12,423.8181762695313
2024-09-13,427.3814086914063
2024-09-16,428.1258239746094
2024-09-17,431.9074096679688
2024-09-18,427.5997924804688
2024-09-19,435.4210815429688
2024-09-20,432.0264892578125
2024-09-23,430.2796630859375
2024-09-24,425.9720153808594
2024-09-25,428.89007568359375
2024-09-26,428.0960388183594
2024-09-27,424.8305358886719
2024-09-30,427.0935668945313
2024-10-01,417.5552062988281
2024-10-02,414.021728515625
2024-10-03,413.4361267089844
2024-10-04,412.959716796875
2024-10-07,406.48828125
2024-10-08,411.6197509765625
2024-10-09,414.3492431640625
2024-10-10,412.7413024902344
2024-10-11,413.2177734375
2024-10-14,416.0167236328125
2024-10-15,415.6196899414063
2024-10-16,413.0192260742188
2024-10-17,413.6147766113281
2024-10-18,415.0440368652344
2024-10-21,415.659423828125
2024-10-22,424.3243713378906
2024-10-23,421.4360656738281
2024-10-24,421.5650939941406
2024-10-25,424.9595947265625
2024-10-28,423.4112243652344
2024-10-29,428.7312927246094
2024-10-30,429.3069763183594
2024-10-31,403.3220520019531
2024-11-01,407.3121032714844
2024-11-04,405.4163208007813
2024-11-05,408.3939514160156
2024-11-06,417.0489807128906
2024-11-07,422.2598571777344
2024-11-08,419.3913879394531
2024-11-11,414.8951721191406
2024-11-12,419.8777465820313
2024-11-13,422.0315856933594
2024-11-14,423.7090148925781
2024-11-15,411.9075927734375
2024-11-18,412.6619262695313
2024-11-19,414.67681884765625
2024-11-20,412.3939208984375
2024-11-21,410.61370849609375
2024-11-22,414.7211608886719
2024-11-25,416.5013732910156
2024-11-26,425.6510925292969
2024-11-27,420.6784057617188
2024-11-29,421.1458435058594
2024-12-02,428.624755859375
2024-12-03,428.8435363769531
2024-12-04,435.0295715332031
2024-12-05,440.2011413574219
2024-12-06,441.1459655761719
2024-12-09,443.5825500488281
2024-12-10,440.9072570800781
2024-12-11,446.5363464355469
2024-12-12,447.1032409667969
2024-12-13,444.8257141113281
2024-12-16,449.12213134765625
2024-12-17,451.9764099121094
2024-12-18,434.9997253417969
2024-12-19,434.6416931152344
2024-12-20,434.2140808105469
2024-12-23,432.8714294433594
2024-12-24,436.9291076660156
2024-12-26,435.7157897949219
2024-12-27,428.17718505859375
2024-12-30,422.5083618164063
2024-12-31,419.1965637207031
2025-01-02,416.2925109863281
2025-01-03,421.0364685058594
2025-01-06,425.5118713378906
2025-01-07,420.0617980957031
2025-01-08,422.2398071289063
2025-01-10,416.6605224609375
2025-01-13,414.9101257324219
2025-01-14,413.3984375
2025-01-15,423.9802551269531
2025-01-16,422.25970458984375
2025-01-17,426.6853942871094
2025-01-21,426.1583251953125
2025-01-22,443.7615966796875
2025-01-23,444.2687683105469
2025-01-24,441.6332702636719
2025-01-27,432.1852111816406
2025-01-28,444.7561340332031
2025-01-29,439.9127197265625
2025-01-30,412.7221374511719
2025-01-31,412.791748046875
2025-02-03,408.6744079589844
2025-02-04,410.116455078125
2025-02-05,411.0314636230469
2025-02-06,413.5475769042969
2025-02-07,407.5107727050781
2025-02-10,409.96728515625
2025-02-11,409.1915588378906
2025-02-12,406.8046569824219
2025-02-13,408.2964477539063
2025-02-14,406.1979675292969
2025-02-18,407.4013977050781
2025-02-19,412.5033264160156
2025-02-20,414.6857604980469
2025-02-21,406.793212890625
2025-02-24,402.5978393554688
2025-02-25,396.5190124511719
2025-02-26,398.3426818847656
2025-02-27,391.1676330566406
2025-02-28,395.6121520996094
2025-03-03,387.14166259765625
2025-03-04,387.26123046875
2025-03-05,399.628173828125
2025-03-06,395.5125427246094
2025-03-07,391.9449462890625
2025-03-10,378.840576171875
2025-03-11,379.1296081542969
2025-03-12,381.9397888183594
2025-03-13,377.4553833007813
2025-03-14,387.21142578125
2025-03-17,387.3509521484375
2025-03-18,382.1889343261719
2025-03-19,386.4739990234375
2025-03-20,385.4974060058594
2025-03-21,389.9020690917969
2025-03-24,391.7157287597656
2025-03-25,393.7885437011719
2025-03-26,388.6165466308594
2025-03-27,389.2243957519531
2025-03-28,377.48529052734375
2025-03-31,374.087158203125
2025-04-01,380.863525390625
2025-04-02,380.813720703125
2025-04-03,371.8150329589844
2025-04-04,358.5910949707031
2025-04-07,356.61798095703125
2025-04-08,353.3294372558594
2025-04-09,389.1347351074219
2025-04-10,380.0264587402344
2025-04-11,387.101806640625
2025-04-14,386.4640197753906
2025-04-15,384.3912658691406
2025-04-16,370.32025146484375
2025-04-17,366.5035400390625
2025-04-21,357.87359619140625
2025-04-22,365.5469055175781
2025-04-23,373.0906372070313
2025-04-24,385.9557800292969
2025-04-25,390.4900207519531
2025-04-28,389.8024291992188
2025-04-29,392.6724243164063
2025-04-30,393.88818359375
2025-05-01,423.9235534667969
2025-05-02,433.769287109375
2025-05-05,434.65618896484375
2025-05-06,431.8061218261719
2025-05-07,431.8459777832031
2025-05-08,436.6492614746094
2025-05-09,437.2073059082031
2025-05-12,447.7007751464844
2025-05-13,447.5812072753906
2025-05-14,451.3679809570313
2025-05-15,452.3863220214844
2025-05-16,453.5244445800781
2025-05-19,458.1168823242188
2025-05-20,457.4180603027344
2025-05-21,451.8272399902344
2025-05-22,454.1134643554688
2025-05-23,449.441162109375
2025-05-27,459.9338989257813
2025-05-28,456.609375
2025-05-29,457.9272155761719
2025-05-30,459.60443115234375
2025-06-02,461.2118225097656
2025-06-03,462.2101745605469
2025-06-04,463.1086730957031
2025-06-05,466.9124145507813
2025-06-06,469.6080017089844
2025-06-09,471.97412109375
2025-06-10,470.1471252441406
2025-06-11,471.8443298339844
2025-06-12,478.0840759277344
2025-06-13,474.1804809570313
2025-06-16,478.3536376953125
2025-06-17,477.2554321289063
2025-06-18,479.4518127441406
2025-06-20,476.6164855957031
2025-06-23,485.2023620605469
2025-06-24,489.30560302734375
2025-06-25,491.4620666503906
2025-06-26,496.6335754394531
2025-06-27,495.1260681152344
2025-06-30,496.5936584472656
2025-07-01,491.242431640625
2025-07-02,490.2840270996094
2025-07-03,498.0213012695313
2025-07-07,496.9031372070313
2025-07-08,495.804931640625
2025-07-09,502.68365478515625
2025-07-10,500.656982421875
2025-07-11,502.4939575195313
2025-07-14,502.1944274902344
2025-07-15,504.9898376464844
2025-07-16,504.7901611328125
2025-07-17,510.8601989746094
2025-07-18,509.212890625
2025-07-21,509.2228698730469
2025-07-22,504.4407348632813
2025-07-23,505.0397644042969
2025-07-24,510.0415344238281
2025-07-25,512.866943359375
2025-07-28,511.6588745117188
2025-07-29,511.728759765625
2025-07-30,512.3976440429688
2025-07-31,532.6243896484375
2025-08-01,523.2498168945312
2025-08-04,534.7609252929688
2025-08-05,526.8838500976562
2025-08-06,524.0784912109375
2025-08-07,519.9852294921875
2025-08-08,521.1832275390625
2025-08-11,520.9136962890625
2025-08-12,528.3713989257812
2025-08-13,519.7256469726562
2025-08-14,521.6224975585938
2025-08-15,519.3162841796875
2025-08-18,516.2512817382812
2025-08-19,508.933349609375
2025-08-20,504.8900146484375
2025-08-21,504.239990234375
2025-08-22,507.2300109863281
2025-08-25,504.260009765625
2025-08-26,502.0400085449219
2025-08-27,506.739990234375
2025-08-28,509.6400146484375
2025-08-29,506.6900024414063
2025-09-02,505.1199951171875
2025-09-03,505.3500061035156
2025-09-04,507.9700012207031
2025-09-05,495.0
2025-09-08,498.2000122070313
2025-09-09,498.4100036621094
2025-09-10,500.3699951171875
2025-09-11,501.010009765625
2025-09-12,509.8999938964844
2025-09-15,515.3599853515625
2025-09-16,509.0400085449219
2025-09-17,510.0199890136719
2025-09-18,508.4500122070313
2025-09-19,517.9299926757812
2025-09-22,514.4500122070312
2025-09-23,509.2300109863281
2025-09-24,510.1499938964844
2025-09-25,507.0299987792969
2025-09-26,511.4599914550781
2025-09-29,514.5999755859375
2025-09-30,517.9500122070312
2025-10-01,519.7100219726562
2025-10-02,515.739990234375
